Date,Open,High,Low,Close,Adj Close,Volume
1967-10-31,1378.069946,1378.069946,1265.239990,1277.270020,1277.270020,0
1967-11-30,1284.880005,1294.930054,1258.239990,1283.469971,1283.469971,0
1967-12-31,1266.270020,1322.989990,1266.270020,1312.199951,1312.199951,0
1968-01-31,1312.199951,1352.030029,1312.199951,1349.770020,1349.770020,0
1968-02-29,1355.489990,1373.000000,1318.010010,1361.150024,1361.150024,0
1968-03-31,1367.359985,1456.069946,1367.359985,1456.069946,1456.069946,0
1968-04-30,1464.760010,1500.410034,1452.319946,1462.339966,1462.339966,0
1968-05-31,1496.560059,1532.000000,1481.239990,1531.180054,1531.180054,0
1968-06-30,1548.900024,1602.969971,1540.420044,1602.969971,1602.969971,0
1968-07-31,1601.579956,1691.910034,1598.439941,1691.910034,1691.910034,0
1968-08-31,1717.599976,1826.680054,1705.150024,1826.680054,1826.680054,0
1968-09-30,1835.119995,1851.489990,1700.479980,1745.290039,1745.290039,0
1968-10-31,1741.920044,1741.920044,1659.180054,1716.689941,1716.689941,0
1968-11-30,1743.209961,1743.209961,1690.979980,1699.079956,1699.079956,0
1968-12-31,1755.150024,1833.290039,1753.310059,1830.260010,1830.260010,0
1969-01-31,1828.040039,1852.380005,1758.540039,1758.540039,1758.540039,0
1969-02-28,1769.550049,1841.020020,1748.880005,1841.020020,1841.020020,0
1969-03-31,1827.439941,1904.939941,1827.439941,1904.939941,1904.939941,0
1969-04-30,1911.540039,1990.530029,1906.439941,1990.530029,1990.530029,0
1969-05-31,2007.609985,2029.589966,1867.310059,1953.520020,1953.520020,0
1969-06-30,1969.670044,1998.000000,1845.400024,1865.589966,1865.589966,0
1969-07-31,1879.410034,1910.869995,1844.030029,1909.260010,1909.260010,0
1969-08-31,1951.540039,2016.849976,1951.540039,2016.150024,2016.150024,0
1969-09-30,2036.800049,2150.100098,2022.699951,2130.300049,2130.300049,0
1969-10-31,2133.969971,2230.580078,2102.580078,2211.899902,2211.899902,0
1969-11-30,2251.370117,2348.030029,2170.149902,2348.030029,2348.030029,0
1969-12-31,2402.850098,2406.219971,2283.679932,2296.429932,2296.429932,0
1970-01-31,2310.449951,2385.070068,2293.929932,2385.070068,2385.070068,0
1970-02-28,2399.760010,2510.239990,2396.639893,2510.239990,2510.239990,0
1970-03-31,2521.419922,2534.449951,2114.320068,2114.320068,2114.320068,0
1970-04-30,2114.320068,2209.610107,1929.640015,2026.099976,2026.099976,0
1970-05-31,2082.370117,2149.280029,2029.410034,2138.110107,2138.110107,0
1970-06-30,2148.790039,2159.159912,2067.760010,2159.159912,2159.159912,0
1970-07-31,2159.159912,2169.780029,2122.830078,2132.209961,2132.209961,0
1970-08-31,2130.540039,2176.989990,2020.880005,2065.439941,2065.439941,0
1970-09-30,2061.649902,2133.030029,2061.649902,2114.199951,2114.199951,0
1970-10-31,2139.320068,2147.979980,1990.469971,1990.469971,1990.469971,0
1970-11-30,2027.369995,2027.369995,1963.400024,1987.140015,1987.140015,0
1970-12-31,1989.439941,2115.250000,1981.739990,2100.899902,2100.899902,0
1971-01-31,2104.879883,2232.419922,2104.879883,2232.419922,2232.419922,0
1971-02-28,2256.050049,2404.649902,2246.610107,2403.300049,2403.300049,0
1971-03-31,2414.040039,2468.179932,2373.419922,2468.179932,2468.179932,0
1971-04-30,2481.669922,2481.669922,2365.919922,2456.330078,2456.330078,0
1971-05-31,2455.949951,2637.350098,2455.949951,2637.350098,2637.350098,0
1971-06-30,2651.060059,2692.629883,2571.370117,2661.590088,2661.590088,0
1971-07-31,2640.679932,2727.800049,2162.820068,2297.060059,2297.060059,0
1971-08-31,2348.010010,2428.250000,2321.790039,2428.250000,2428.250000,0
1971-09-30,2429.310059,2429.310059,2227.250000,2278.459961,2278.459961,0
1971-10-31,2279.040039,2450.739990,2228.780029,2442.709961,2442.709961,0
1971-11-30,2455.790039,2713.739990,2441.580078,2713.739990,2713.739990,0
1971-12-31,2712.310059,2862.399902,2712.310059,2856.500000,2856.500000,0
1972-01-31,2852.320068,3027.489990,2852.320068,3021.979980,3021.979980,0
1972-02-29,3011.300049,3187.620117,2976.149902,3187.620117,3187.620117,0
1972-03-31,3187.620117,3187.620117,3187.620117,3187.620117,3187.620117,0
1972-04-30,3353.379883,3636.790039,3342.919922,3636.790039,3636.790039,0
1972-05-31,3626.919922,3722.629883,3369.639893,3710.699951,3710.699951,0
1972-06-30,3751.320068,3913.810059,3645.379883,3913.810059,3913.810059,0
1972-07-31,3951.649902,4066.780029,3870.300049,4066.780029,4066.780029,0
1972-08-31,4090.389893,4320.629883,4090.389893,4320.629883,4320.629883,0
1972-09-30,4393.669922,4537.990234,4324.799805,4537.990234,4537.990234,0
1972-10-31,4541.770020,4879.180176,4538.830078,4868.959961,4868.959961,0
1972-11-30,4781.479980,5207.939941,4781.479980,5207.939941,5207.939941,0
1972-12-31,5232.859863,5359.740234,5165.240234,5165.240234,5165.240234,0
1973-01-31,5066.169922,5334.689941,4820.520020,5121.319824,5121.319824,0
1973-02-28,5139.950195,5233.790039,4771.629883,5233.790039,5233.790039,0
1973-03-31,5181.680176,5181.680176,4374.770020,4570.330078,4570.330078,0
1973-04-30,4594.649902,4774.950195,4557.359863,4557.359863,4557.359863,0
1973-05-31,4546.740234,4687.240234,4500.549805,4675.120117,4675.120117,0
1973-06-30,4688.770020,5123.250000,4688.770020,5041.180176,5041.180176,0
1973-07-31,4972.810059,5021.060059,4828.069824,4882.089844,4882.089844,0
1973-08-31,4838.250000,4838.250000,4393.419922,4617.330078,4617.330078,0
1973-09-30,4617.330078,4702.919922,4452.600098,4699.729980,4699.729980,0
1973-10-31,4634.830078,4676.959961,4288.750000,4641.839844,4641.839844,0
1973-11-30,4510.520020,4510.520020,3958.570068,4306.799805,4306.799805,0
1973-12-31,4259.200195,4536.850098,4171.109863,4449.899902,4449.899902,0
1974-01-31,4489.939941,4651.549805,4453.069824,4486.580078,4486.580078,0
1974-02-28,4538.689941,4610.689941,4389.890137,4466.140137,4466.140137,0
1974-03-31,4466.319824,4622.350098,4403.649902,4622.350098,4622.350098,0
1974-04-30,4644.259766,4778.359863,4644.259766,4750.439941,4750.439941,0
1974-05-31,4771.859863,4782.270020,4602.870117,4602.870117,4602.870117,0
1974-06-30,4622.149902,4626.700195,4465.060059,4492.419922,4492.419922,0
1974-07-31,4491.520020,4491.520020,3973.139893,4069.679932,4069.679932,0
1974-08-31,4134.350098,4134.350098,3950.000000,3950.000000,3950.000000,0
1974-09-30,3854.110107,3854.110107,3355.129883,3594.550049,3594.550049,0
1974-10-31,3547.580078,3929.370117,3547.580078,3927.489990,3927.489990,0
1974-11-30,3974.719971,3974.719971,3834.209961,3836.929932,3836.929932,0
1974-12-31,3717.580078,3957.530029,3652.530029,3957.530029,3957.530029,0
1975-01-31,3998.590088,4273.390137,3998.590088,4273.390137,4273.390137,0
1975-02-28,4302.040039,4484.970215,4226.870117,4484.970215,4484.970215,0
1975-03-31,4478.970215,4494.029785,4355.109863,4484.839844,4484.839844,0
1975-04-30,4504.310059,4564.520020,4407.729980,4407.729980,4407.729980,0
1975-05-31,4378.509766,4534.660156,4378.509766,4532.540039,4532.540039,0
1975-06-30,4541.250000,4541.250000,4290.959961,4333.040039,4333.040039,0
1975-07-31,4292.549805,4305.009766,4007.139893,4060.570068,4060.570068,0
1975-08-31,4045.979980,4047.820068,3814.020020,3886.389893,3886.389893,0
1975-09-30,3870.110107,4360.419922,3870.110107,4352.049805,4352.049805,0
1975-10-31,4339.479980,4354.959961,4245.390137,4329.770020,4329.770020,0
1975-11-30,4306.750000,4342.060059,4177.120117,4342.060059,4342.060059,0
1975-12-31,4403.060059,4660.459961,4403.060059,4656.859863,4656.859863,0
1976-01-31,4670.290039,4670.290039,4461.629883,4628.759766,4628.759766,0
1976-02-29,4630.529785,4670.779785,4552.529785,4596.479980,4596.479980,0
1976-03-31,4581.819824,4656.959961,4408.209961,4656.959961,4656.959961,0
1976-04-30,4581.709961,4659.459961,4569.080078,4659.459961,4659.459961,0
1976-05-31,4686.000000,4852.129883,4686.000000,4852.129883,4852.129883,0
1976-06-30,4865.549805,4865.549805,4641.830078,4641.830078,4641.830078,0
1976-07-31,4640.890137,4743.930176,4640.890137,4738.140137,4738.140137,0
1976-08-31,4786.149902,4834.089844,4676.569824,4830.399902,4830.399902,0
1976-09-30,4815.540039,4835.270020,4615.500000,4646.270020,4646.270020,0
1976-10-31,4645.540039,4645.540039,4451.620117,4506.600098,4506.600098,0
1976-11-30,4504.779785,4990.850098,4496.500000,4990.850098,4990.850098,0
1976-12-31,4998.850098,5073.000000,4928.020020,4962.470215,4962.470215,0
1977-01-31,5008.319824,5086.700195,4979.029785,5041.709961,5041.709961,0
1977-02-28,5044.160156,5111.520020,4961.799805,5011.750000,5011.750000,0
1977-03-31,5008.379883,5157.069824,4870.240234,5091.959961,5091.959961,0
1977-04-30,5099.049805,5141.859863,4986.299805,4986.299805,4986.299805,0
1977-05-31,5053.399902,5053.399902,4913.680176,4989.089844,4989.089844,0
1977-06-30,4969.149902,5079.270020,4849.350098,4849.350098,4849.350098,0
1977-07-31,4975.500000,5242.930176,4970.709961,5242.930176,5242.930176,0
1977-08-31,5148.680176,5287.649902,5148.680176,5264.740234,5264.740234,0
1977-09-30,5264.740234,5264.740234,5108.279785,5120.520020,5120.520020,0
1977-10-31,5155.330078,5155.330078,4597.259766,4849.560059,4849.560059,0
1977-11-30,4898.009766,4913.120117,4778.529785,4863.009766,4863.009766,0
1977-12-31,4867.910156,5111.669922,4867.910156,5111.669922,5111.669922,0
1978-01-31,5138.470215,5222.660156,5061.819824,5222.660156,5222.660156,0
1978-02-28,5210.580078,5447.759766,5177.470215,5447.759766,5447.759766,0
1978-03-31,5430.330078,5555.839844,5430.330078,5534.180176,5534.180176,0
1978-04-30,5532.930176,5541.100098,5404.189941,5469.770020,5469.770020,0
1978-05-31,5476.240234,5543.140137,5472.100098,5543.140137,5543.140137,0
1978-06-30,5562.970215,5640.629883,5562.009766,5601.339844,5601.339844,0
1978-07-31,5585.410156,5585.410156,5480.770020,5585.410156,5585.410156,0
1978-08-31,5599.580078,5772.359863,5599.580078,5772.359863,5772.359863,0
1978-09-30,5780.859863,5926.819824,5727.910156,5902.930176,5902.930176,0
1978-10-31,5872.419922,5985.439941,5872.419922,5967.430176,5967.430176,0
1978-11-30,6002.740234,6097.259766,5873.169922,6001.850098,6001.850098,0
1978-12-31,6041.569824,6212.779785,6041.569824,6212.779785,6212.779785,0
1979-01-31,6200.000000,6200.000000,6023.640137,6072.879883,6072.879883,0
1979-02-28,5975.560059,6136.020020,5972.939941,6133.970215,6133.970215,0
1979-03-31,6088.990234,6223.140137,5925.870117,6223.140137,6223.140137,0
1979-04-30,6236.919922,6341.259766,6233.529785,6252.589844,6252.589844,0
1979-05-31,6176.930176,6258.040039,6065.189941,6247.259766,6247.259766,0
1979-06-30,6283.140137,6313.770020,6109.299805,6313.770020,6313.770020,0
1979-07-31,6322.680176,6452.560059,6322.680176,6436.129883,6436.129883,0
1979-08-31,6405.790039,6568.609863,6401.680176,6568.609863,6568.609863,0
1979-09-30,6577.890137,6577.890137,6207.890137,6444.129883,6444.129883,0
1979-10-31,6444.129883,6451.830078,6303.600098,6450.189941,6450.189941,0
1979-11-30,6475.549805,6569.470215,6443.979980,6569.470215,6569.470215,0
1979-12-31,6560.160156,6776.600098,6552.649902,6768.160156,6768.160156,0
1980-01-31,6777.640137,6839.859863,6739.430176,6764.890137,6764.890137,0
1980-02-29,6793.560059,6794.040039,6475.930176,6556.189941,6556.189941,0
1980-03-31,6502.799805,6904.810059,6502.799805,6865.560059,6865.560059,0
1980-04-30,6865.080078,6882.649902,6634.330078,6855.700195,6855.700195,0
1980-05-31,6862.700195,6870.700195,6761.250000,6870.700195,6870.700195,0
1980-06-30,6824.350098,6863.839844,6708.490234,6819.629883,6819.629883,0
1980-07-31,6788.299805,6930.660156,6739.890137,6914.080078,6914.080078,0
1980-08-31,6889.540039,7076.459961,6889.540039,7076.459961,7076.459961,0
1980-09-30,7123.080078,7175.330078,7088.439941,7150.750000,7150.750000,0
1980-10-31,7149.370117,7188.279785,7102.479980,7123.620117,7123.620117,0
1980-11-30,7160.290039,7160.290039,7023.569824,7063.129883,7063.129883,0
1980-12-31,7150.950195,7315.330078,7137.589844,7254.009766,7254.009766,0
1981-01-31,7322.060059,7322.060059,7095.259766,7146.529785,7146.529785,0
1981-02-28,7155.580078,7334.310059,6956.520020,7334.310059,7334.310059,0
1981-03-31,7389.990234,7674.189941,7389.990234,7674.189941,7674.189941,0
1981-04-30,7575.609863,7576.180176,7264.009766,7539.689941,7539.689941,0
1981-05-31,7589.950195,7867.419922,7334.970215,7867.419922,7867.419922,0
1981-06-30,7894.930176,7927.359863,7717.069824,7828.259766,7828.259766,0
1981-07-31,7815.970215,8019.140137,7726.589844,7815.779785,7815.779785,0
1981-08-31,7735.709961,7735.709961,7037.120117,7455.500000,7455.500000,0
1981-09-30,7365.910156,7587.799805,7076.649902,7449.459961,7449.459961,0
1981-10-31,7539.629883,7674.919922,7502.580078,7549.330078,7549.330078,0
1981-11-30,7521.729980,7789.160156,7521.729980,7681.839844,7681.839844,0
1981-12-31,7718.839844,7926.549805,7631.770020,7918.819824,7918.819824,0
1982-01-31,7909.790039,7909.790039,7548.509766,7548.509766,7548.509766,0
1982-02-28,7327.439941,7474.419922,6889.529785,7260.479980,7260.479980,0
1982-03-31,7293.669922,7417.160156,7120.859863,7390.709961,7390.709961,0
1982-04-30,7457.109863,7619.390137,7325.089844,7325.649902,7325.649902,0
1982-05-31,7368.660156,7368.660156,7091.109863,7213.870117,7213.870117,0
1982-06-30,7179.379883,7237.799805,6961.910156,7122.080078,7122.080078,0
1982-07-31,7208.290039,7213.410156,6864.560059,7123.379883,7123.379883,0
1982-08-31,7152.549805,7219.330078,6910.729980,6910.729980,6910.729980,0
1982-09-30,6849.779785,7414.799805,6849.779785,7259.149902,7259.149902,0
1982-10-31,7334.640137,7936.189941,7334.640137,7895.620117,7895.620117,0
1982-11-30,7966.770020,8026.990234,7772.319824,8016.669922,8016.669922,0
1982-12-31,8021.399902,8172.660156,7803.180176,8103.470215,8103.470215,0
1983-01-31,8105.520020,8145.410156,7918.160156,8085.569824,8085.569824,0
1983-02-28,7988.850098,8478.700195,7988.850098,8478.700195,8478.700195,0
1983-03-31,8469.000000,8636.559570,8420.339844,8636.559570,8636.559570,0
1983-04-30,8704.389648,8719.879883,8528.639648,8617.570313,8617.570313,0
1983-05-31,8549.700195,8900.040039,8445.450195,8870.950195,8870.950195,0
1983-06-30,8935.660156,9112.070313,8866.660156,9078.750000,9078.750000,0
1983-07-31,9015.580078,9203.750000,8874.219727,9189.429688,9189.429688,0
1983-08-31,9228.349609,9445.320313,9141.250000,9402.589844,9402.589844,0
1983-09-30,9450.099609,9563.250000,9232.769531,9356.790039,9356.790039,0
1983-10-31,9350.910156,9430.809570,9244.240234,9320.240234,9320.240234,0
1983-11-30,9336.599609,9893.820313,9336.599609,9893.820313,9893.820313,0
1983-12-31,9927.110352,10235.730469,9927.110352,10196.099609,10196.099609,0
1984-01-31,10200.809570,10200.809570,9830.469727,10030.700195,10030.700195,0
1984-02-29,9920.269531,10929.169922,9920.269531,10929.169922,10929.169922,0
1984-03-31,11050.190430,11050.190430,10761.820313,10981.679688,10981.679688,0
1984-04-30,11019.089844,11190.169922,9940.139648,9940.139648,9940.139648,0
1984-05-31,9913.169922,10377.969727,9913.169922,10377.969727,10377.969727,0
1984-06-30,10410.870117,10461.910156,9703.349609,9998.500000,9998.500000,0
1984-07-31,9948.400391,10586.269531,9948.400391,10584.200195,10584.200195,0
1984-08-31,10630.080078,10649.250000,10458.490234,10649.250000,10649.250000,0
1984-09-30,10653.790039,11252.980469,10540.049805,11252.980469,11252.980469,0
1984-10-31,11169.559570,11428.900391,11162.959961,11428.900391,11428.900391,0
1984-11-30,11513.580078,11577.440430,11250.830078,11542.599609,11542.599609,0
1984-12-31,11543.000000,11992.309570,11543.000000,11992.309570,11992.309570,0
1985-01-31,11946.959961,12321.919922,11823.429688,12321.919922,12321.919922,0
1985-02-28,12412.139648,12604.019531,12263.849609,12580.759766,12580.759766,0
1985-03-31,12677.150391,12683.259766,12052.820313,12426.290039,12426.290039,0
1985-04-30,12456.650391,12790.269531,12358.030273,12758.459961,12758.459961,0
1985-05-31,12473.410156,12910.290039,12473.410156,12882.089844,12882.089844,0
1985-06-30,12919.030273,13029.650391,12232.269531,12232.269531,12232.269531,0
1985-07-31,12538.339844,12734.049805,12326.709961,12713.150391,12713.150391,0
1985-08-31,12726.639648,12756.000000,12453.849609,12700.000000,12700.000000,0
1985-09-30,12685.360352,13055.519531,12685.360352,12936.469727,12936.469727,0
1985-10-31,12808.099609,12892.400391,12589.509766,12763.269531,12763.269531,0
1985-11-30,12796.919922,13128.940430,12774.549805,13083.179688,13083.179688,0
1985-12-31,13053.790039,13056.419922,12881.500000,13024.299805,13024.299805,0
1986-01-31,13086.469727,13642.139648,13086.469727,13640.830078,13640.830078,0
1986-02-28,13757.629883,15859.750000,13757.629883,15859.750000,15859.750000,0
1986-03-31,15745.870117,15827.280273,15014.059570,15825.500000,15825.500000,0
1986-04-30,15782.650391,16670.769531,15689.980469,16670.769531,16670.769531,0
1986-05-31,16739.269531,17654.189453,16669.539063,17654.189453,17654.189453,0
1986-06-30,17622.740234,18050.589844,17469.820313,17509.710938,17509.710938,0
1986-07-31,17321.929688,18936.240234,17263.099609,18533.679688,18533.679688,0
1986-08-31,18820.750000,18820.750000,17336.619141,17852.859375,17852.859375,0
1986-09-30,17564.390625,17650.230469,15819.549805,16910.630859,16910.630859,0
1986-10-31,16902.000000,18326.000000,16713.710938,18326.000000,18326.000000,0
1986-11-30,18307.980469,18933.070313,18190.970703,18701.000000,18701.000000,0
1986-12-31,18820.550781,20048.349609,18544.050781,20024.000000,20024.000000,0
1987-01-31,20072.089844,20767.000000,19457.000000,20767.000000,20767.000000,0
1987-02-28,20933.820313,22184.000000,20933.820313,21566.660156,21566.660156,0
1987-03-31,22040.179688,24097.789063,22040.179688,23274.830078,23274.830078,0
1987-04-30,23680.890625,24902.000000,23419.599609,24902.000000,24902.000000,0
1987-05-31,24992.779297,25929.419922,24176.400391,24176.400391,24176.400391,0
1987-06-30,24252.380859,24636.460938,22702.740234,24488.109375,24488.109375,0
1987-07-31,24492.000000,26048.000000,24172.599609,26029.220703,26029.220703,0
1987-08-31,26118.419922,26118.419922,24795.240234,26010.880859,26010.880859,0
1987-09-30,25721.740234,26646.429688,21910.080078,23329.000000,23329.000000,0
1987-10-31,23358.599609,23358.599609,21036.759766,22686.779297,22686.779297,0
1987-11-30,22832.890625,23280.839844,21515.000000,21564.000000,21564.000000,0
1987-12-31,21217.039063,23728.000000,21217.039063,23719.000000,23719.000000,0
1988-01-31,23732.320313,25289.000000,23595.369141,25242.810547,25242.810547,0
1988-02-29,25435.900391,26320.070313,25284.000000,26260.259766,26260.259766,0
1988-03-31,26104.220703,27510.000000,26064.000000,27510.000000,27510.000000,0
1988-04-30,27520.710938,27967.250000,26928.820313,27416.699219,27416.699219,0
1988-05-31,27427.789063,28394.720703,27177.539063,27769.400391,27769.400391,0
1988-06-30,27779.160156,28206.919922,27109.310547,28200.000000,28200.000000,0
1988-07-31,28234.460938,28475.679688,27265.779297,27365.949219,27365.949219,0
1988-08-31,27329.400391,28034.029297,26701.439453,27923.669922,27923.669922,0
1988-09-30,27935.000000,28045.779297,26962.560547,27982.539063,27982.539063,0
1988-10-31,27976.429688,29579.869141,27767.429688,29578.900391,29578.900391,0
1988-11-30,29614.199219,30264.359375,29292.210938,30159.000000,30159.000000,0
1988-12-31,30165.519531,31743.220703,30082.810547,31581.300781,31581.300781,0
1989-01-31,31576.929688,32597.900391,31303.720703,31985.599609,31985.599609,0
1989-02-28,32006.910156,32963.710938,31343.550781,32838.679688,32838.679688,0
1989-03-31,32862.511719,33737.671875,32703.830078,33713.351563,33713.351563,0
1989-04-30,33721.578125,34337.941406,33582.429688,34266.750000,34266.750000,0
1989-05-31,34294.398438,34327.800781,32605.599609,32948.691406,32948.691406,0
1989-06-30,32894.640625,34954.750000,32696.539063,34953.871094,34953.871094,0
1989-07-31,34949.671875,35191.558594,34244.429688,34431.199219,34431.199219,0
1989-08-31,34439.011719,35778.031250,33955.140625,35636.761719,35636.761719,0
1989-09-30,35671.691406,35771.179688,34460.871094,35549.441406,35549.441406,0
1989-10-31,35545.031250,37268.789063,35098.781250,37268.789063,37268.789063,0
1989-11-30,37284.371094,38957.441406,37058.601563,38915.871094,38915.871094,0
1989-12-31,38921.648438,38950.769531,36365.171875,37188.949219,37188.949219,0
1990-01-31,37242.031250,37886.691406,32443.179688,34591.988281,34591.988281,0
1990-02-28,34587.269531,34587.859375,28830.369141,29980.449219,29980.449219,0
1990-03-31,29979.960938,30524.189453,27251.039063,29584.800781,29584.800781,0
1990-04-30,29593.580078,33227.941406,29519.250000,33130.800781,33130.800781,0
1990-05-31,33110.371094,33344.921875,31086.339844,31940.240234,31940.240234,0
1990-06-30,31924.029297,33186.800781,30296.550781,31035.660156,31035.660156,0
1990-07-31,31086.140625,31371.529297,23547.269531,25978.369141,25978.369141,0
1990-08-31,26014.130859,26163.490234,20671.009766,20983.500000,20983.500000,0
1990-09-30,20986.070313,25485.849609,19781.699219,25194.099609,25194.099609,0
1990-10-31,25159.949219,25159.949219,21933.990234,22454.630859,22454.630859,0
1990-11-30,22456.869141,25063.859375,21626.640625,23848.710938,23848.710938,0
1990-12-31,23827.480469,24109.890625,22099.519531,23293.140625,23293.140625,0
1991-01-31,23270.630859,26709.800781,22859.650391,26409.220703,26409.220703,0
1991-02-28,26389.250000,27270.330078,25785.970703,26292.039063,26292.039063,0
1991-03-31,26237.789063,27092.019531,25913.599609,26111.250000,26111.250000,0
1991-04-30,26193.609375,26648.580078,25227.640625,25789.619141,25789.619141,0
1991-05-31,25840.910156,26017.160156,23214.570313,23290.960938,23290.960938,0
1991-06-30,23376.529297,24322.439453,21731.150391,24120.750000,24120.750000,0
1991-07-31,24074.310547,24084.310547,21309.480469,22335.869141,22335.869141,0
1991-08-31,22328.849609,24157.609375,22175.050781,23916.439453,23916.439453,0
1991-09-30,23909.750000,25254.800781,23860.669922,25222.279297,25222.279297,0
1991-10-31,25167.130859,25167.130859,22538.330078,22687.349609,22687.349609,0
1991-11-30,22645.519531,23022.349609,21123.900391,22983.769531,22983.769531,0
1991-12-31,23030.660156,23901.890625,20638.039063,22023.050781,22023.050781,0
1992-01-31,22075.859375,22373.080078,20485.720703,21338.810547,21338.810547,0
1992-02-29,21348.130859,21550.859375,19343.339844,19345.949219,19345.949219,0
1992-03-31,19325.470703,19325.470703,16572.460938,17390.710938,17390.710938,0
1992-04-30,17374.949219,19003.609375,17273.380859,18347.750000,18347.750000,0
1992-05-31,18327.679688,18502.609375,15641.610352,15951.730469,15951.730469,0
1992-06-30,15960.559570,17274.490234,15024.589844,15910.280273,15910.280273,0
1992-07-31,15902.750000,18168.810547,14194.400391,18061.119141,18061.119141,0
1992-08-31,18058.109375,19284.119141,17396.429688,17399.080078,17399.080078,0
1992-09-30,17422.470703,17714.039063,16675.230469,16767.400391,16767.400391,0
1992-10-31,16732.500000,17683.650391,15941.929688,17683.650391,17683.650391,0
1992-11-30,17675.029297,17787.560547,16891.939453,16924.949219,16924.949219,0
1992-12-31,16980.230469,17177.689453,16216.110352,17023.779297,17023.779297,0
1993-01-31,17037.519531,17419.179688,16750.880859,16953.349609,16953.349609,0
1993-02-28,16956.460938,19126.380859,16721.480469,18591.449219,18591.449219,0
1993-03-31,18595.519531,20919.179688,18526.650391,20919.179688,20919.179688,0
1993-04-30,20939.460938,21224.779297,20122.779297,20552.349609,20552.349609,0
1993-05-31,20531.869141,21222.769531,19039.550781,19590.000000,19590.000000,0
1993-06-30,19638.789063,20545.750000,19545.449219,20380.140625,20380.140625,0
1993-07-31,20392.740234,21029.699219,20231.320313,21026.599609,21026.599609,0
1993-08-31,20964.099609,21281.029297,19927.689453,20105.710938,20105.710938,0
1993-09-30,20096.609375,20529.550781,19443.539063,19702.970703,19702.970703,0
1993-10-31,19656.970703,19656.970703,15671.969727,16406.539063,16406.539063,0
1993-11-30,16449.939453,18052.210938,16216.820313,17417.240234,17417.240234,0
1993-12-31,17421.640625,20229.119141,17242.320313,20229.119141,20229.119141,0
1994-01-31,20256.330078,20526.449219,18768.980469,19997.199219,19997.199219,0
1994-02-28,20052.609375,20781.980469,19082.820313,19111.919922,19111.919922,0
1994-03-31,19161.630859,20494.599609,18896.480469,19725.250000,19725.250000,0
1994-04-30,19648.529297,21048.609375,19488.900391,20973.589844,20973.589844,0
1994-05-31,20988.900391,21573.210938,20168.529297,20643.929688,20643.929688,0
1994-06-30,20618.220703,20907.580078,19993.699219,20449.390625,20449.390625,0
1994-07-31,20422.179688,20875.779297,20271.349609,20628.529297,20628.529297,0
1994-08-31,20634.330078,20700.539063,19414.080078,19563.810547,19563.810547,0
